Zeit [in ms],Temp1 [in °C],PWM [0-255],Info
1912466.0,105.5,0.0, 
1912717.0,105.5,0.0, 
1912968.0,105.5,0.0, 
1913219.0,105.5,0.0, 
1913470.0,105.5,0.0, 
1913721.0,105.25,0.0, 
1913972.0,105.25,0.0, 
1914223.0,105.25,0.0, 
1914474.0,105.5,0.0, 
1914725.0,104.75,0.0, 
1914976.0,105.25,0.0, 
1915227.0,105.25,0.0, 
1915478.0,105.25,0.0, 
1915729.0,105.0,0.0, 
1915980.0,105.0,0.0, 
1916231.0,105.25,0.0, 
1916482.0,105.5,0.0, 
1916733.0,105.0,0.0, 
1916984.0,105.0,0.0, 
1917235.0,105.5,0.0, 
1917486.0,105.0,0.0, 
1917737.0,104.75,0.0, 
1917988.0,105.0,0.0, 
1918239.0,104.5,0.0, 
1918490.0,105.0,0.0, 
1918741.0,105.0,0.0, 
1918992.0,104.75,0.0, 
1919243.0,104.75,0.0, 
1919494.0,105.25,0.0, 
1919745.0,105.0,0.0, 
1919996.0,104.75,0.0, 
1920247.0,104.5,0.0, 
1920498.0,105.0,0.0, 
1920749.0,104.75,0.0, 
1921000.0,104.5,0.0, 
1921251.0,105.0,0.0, 
1921502.0,104.75,0.0, 
1921753.0,104.75,0.0, 
1922004.0,104.75,0.0, 
1922255.0,104.75,0.0, 
1922506.0,104.75,0.0, 
1922757.0,104.5,0.0, 
1923008.0,104.5,0.0, 
1923259.0,103.75,0.0, 
1923510.0,104.5,0.0, 
1923761.0,104.5,0.0, 
1924012.0,104.5,0.0, 
1924263.0,104.25,0.0, 
1924514.0,104.5,0.0, 
1924765.0,104.75,0.0, 
1925016.0,104.0,0.0, 
1925267.0,104.25,0.0, 
1925518.0,104.25,0.0, 
1925769.0,104.0,0.0, 
1926020.0,104.25,0.0, 
1926272.0,104.5,0.0, 
1926523.0,104.0,0.0, 
1926774.0,104.25,0.0, 
1927025.0,104.25,0.0, 
1927276.0,104.5,0.0, 
1927527.0,104.25,0.0, 
1927778.0,104.0,0.0, 
1928029.0,104.25,0.0, 
1928280.0,103.5,0.0, 
1928531.0,104.0,0.0, 
1928782.0,103.5,0.0, 
1929033.0,103.5,0.0, 
1929284.0,104.0,0.0, 
1929535.0,104.25,0.0, 
1929786.0,104.0,0.0, 
1930037.0,104.0,0.0, 
1930288.0,103.75,0.0, 
1930539.0,104.0,0.0, 
